25|Levá fronta OPRAVA UCL|$$aLevá fronta (organizace)$$7xx0159602|61027
24|Národní divadlo (Praha) OPRAVA UCL|$$aNárodní divadlo v Praze$$7kn20010709463|61027
24|Kruh českých spisovatelů|$$aKruh českých spisovatelů|61024
24|Konfrontace (nakladatelství)|$$aKonfrontace (nakladatelství)$$7av20211120899|61027
23|Svépomocná lidová knihovna Hrobka|$$aSvépomocná lidová knihovna Hrobka|61024
23|Svaz československých novinářů|$$aSvaz československých novinářů|61024
23|Státní nakladatelství OPRAVA UCL|$$aStátní nakladatelství (Praha, Česko)$$7kn20020321589|61027
23|Spolek slovenských spisovatelů OPRAVA UCL|$$aSpolok slovenských spisovateľov|61024
23|PENklub OPRAVA UCL|$$aPEN-klub (Praha, Česko)$$7kn20030605005|61027
22|Sdružení českých překladatelů OPRAVA UCL|$$aSdružení českých překladatelů|61024
22|Petrov OPRAVA UCL|$$aNakladatelství Petrov$$7kn20030228002|61027
21|Ministerstvo kultury ČR OPRAVA UCL|$$aČesko.$$bMinisterstvo kultury$$7kn20010725018 |61027
21|Kober a Markgraf|$$aKober a Markgraf (nakladatelství)|61024
21|Klub osvobozeného samizdatu|$$aKlub osvobozeného samizdatu|61024
21|Klub čtenářů při Ústřední knihovně hl. m. Praha|$$aKlub čtenářů Ústřední knihovny hl. města Prahy|61024
20|Torst (nakladatelství) OPRAVA UCL|$$aNakladatelství Torst$$7ko2003184796|61027
20|The Plastic People of the Universe OPRAVA UCL|$$aPlastic People of the Universe (hudební skupina)$$7kn20020522002|61027
20|Dramatický svaz OPRAVA UCL|$$aSvaz českých dramatických umělců$$7ko2003165288|61027
20|Divadlo mladých pionýrů|$$aDivadlo mladých pionýrů$$7av20211120941|61027
20|Depresivní děti touží po penězích (divadelní soubor)|$$aDepresivní děti touží po penězích (umělecká skupina)$$7kv20191034085|61027
20|Archa (divadlo)|$$aDivadlo Archa$$7kn20010709245|61027
19|Svaz sovětských spisovatelů OPRAVA UCL|$$aSojuz pisatelej SSSR $$7ko2005264278|61027
19|Österreichisches Ost- und Südosteuropa Institut Wien - Aussenstelle Brno OPRAVA UCL|$$aÖsterreichisches Ost- und Südosteuropa-Institut.$$bAussenstelle Brünn$$7kn20020321688|61027
19|Mladé letá OPRAVA UCL|$$aMladé letá (firma)$$7ko2002149863|61027
19|Klub mladých čtenářů OPRAVA UCL|$$aNakladatelství Albatros.$$7ko2003164474$$bKlub mladých čtenářů|61027
18|Památník Karla Čapka (Strž) OPRAVA UCL|$$aPamátník Karla Čapka (Stará Huť, Česko)$$7ko2003182843|61027
18|Kruh přátel dětské knihy|$$aKruh přátel dětské knihy|61024
18|Jednota dramatických spisovatelů a skladatelů českých OPRAVA UCL|$$aJednota dramatických spisovatelů a skladatelů českých|61024
18|Armádní umělecké divadlo Praha|$$aArmádní umělecké divadlo$$7ko2002162112|61027
17|Svaz sovětských spisovatelů|$$aSojuz pisatelej SSSR $$7ko2005264278|61027
17|Pen klub OPRAVA UCL|$$aPEN-klub (Praha, Česko)$$7kn20030605005|61027
17|Kruh překladatelů|$$aSvaz československých spisovatelů.$$bKruh překladatelů|61024
17|Klub moderních filologů|$$aKlub moderních filologů|61024
17|Crew (nakladatelství)|$$aNakladatelství Crew$$7xx0243763|61027
