14|Setkání představitelů spisovatelských svazů socialistických zemí (konference) (11. : 1974 : Praha, Česko) OPRAVA UCL|$$aSetkání představitelů spisovatelských svazů socialistických zemí (konference)$$n(11. :$$d1974 :$$cPraha, Česko) |61124
14|Problematika vydávání literárních památek 16. a 17. století - Politický vývoj v Evropě ve 2. polovině 17. století a relevace Mikuláše Drabíka a Komenského vztah k nim (5. uherskobrodské kolokvium) (1978 : Uherský Brod, Česko) OPRAVA UCL|$$aProblematika vydávání literárních památek 16. a 17. století - Politický vývoj v Evropě ve 2. polovině 17. století a relevace Mikuláše Drabíka a Komenského vztah k nim (kolokvium)$$d(1978 :$$cUherský Brod, Česko)|61124
14|Povídka roku 2007 (literární soutěž) OPRAVA UCL|$$aPovídka roku 2007 (literární soutěž)|61124
14|Měsíc autorského čtení (festival) (2009 : Brno, Česko) OPRAVA UCL|$$aMěsíc autorského čtení (festival)$$n(10. :$$d2009 :$$cBrno, Česko)$$7kn20090723023|61127
14|Měsíc autorského čtení (20. : 2019 : Brno, Česko|$$aMěsíc autorského čtení (festival)$$n(20. :$$d2019 :$$cBrno, Česko)|61124
14|Leipziger Buchmesse (2019 : Lipsko, Německo)|$$aLeipziger Buchmesse$$d(2019 :$$cLipsko, Německo)$$7ko20191039968|61127
14|Cena města Brna|$$aCena města Brna (ocenění)|61124
13|Vědecká konference k 95. výročí narození Z. Nejedlého (konference) (1973 : Praha, Česko) OPRAVA UCL|$$aVědecká konference k 95. výročí narození Z. Nejedlého (konference)$$d(1973 :$$cPraha, Česko)|61124
13|Sympozium o marxistické literární kritice (1965 : Praha, Česko) OPRAVA UCL|$$aSympozium o marxistické literární kritice$$d(1965 :$$cPraha, Česko)|61124
13|Svět knihy (veletrh) OPRAVA UCL|$$aSvět knihy (veletrh : Praha, Česko)$$7kn20040606002|61127
13|Svět knihy (veletrh) (2018 : Praha, Česko)|$$aSvět knihy (veletrh)$$d(2018 :$$cPraha, Česko)$$7ko2018996141|61127
13|Svět knihy (veletrh) (2007 : Praha, Česko) OPRAVA UCL|$$aSvět knihy (veletrh)$$d(2007 :$$cPraha, Česko)$$7kn20070525009|61127
13|Svět knihy (veletrh) (2003 : Praha, Česko) OPRAVA UCL|$$aSvět knihy (veletrh)$$d(2003 :$$cPraha, Česko)$$7kn20040314079|61127
13|Státní cena OPRAVA UCL|$$aStátní cena za literaturu (ocenění)$$7ph891868|65007
13|Sjezd KSČ (14.) OPRAVA UCL|$$aKomunistická strana Československa.$$bSjezd$$n(14. :$$d1971 :$$cPraha, Česko)$$7ko2004263694|61127
13|Povídka roku 2006 (literární soutěž) (2006) OPRAVA UCL|$$aPovídka roku 2006 (literární soutěž)|61124
13|Měsíc autorského čtení (festival) (2016 : Brno, Česko)|$$aMěsíc autorského čtení (festival)$$n(17. :$$d2016 :$$cBrno, Česko)$$7ko2016923678|61127
13|Kultura českých enkláv ve světě (konference) (1998 : České Budějovice, Česko) OPRAVA UCL|$$aKultura českých enkláv ve světě (konference)$$d(1998 :$$cČeské Budějovice, Česko) |61124
13|Festival spisovatelů Praha (11. : 2001 : Praha, Česko) OPRAVA UCL|$$aFestival spisovatelů Praha$$n(11. :$$d2001 :$$cPraha, Česko)$$7ko2004252600|61127
13|Festival spisovatelů (2000 : Praha, Česko) OPRAVA UCL|$$aFestival spisovatelů Praha$$n(10. :$$d2000 :$$cPraha, Česko)$$7kn20010724205|61127
13|Cena Jana Zahradníčka|$$aCena Jana Zahradníčka (ocenění)|61124
13|Cena Jana Skácela|$$aCena Jana Skácela (ocenění)|61124
13|Cena Františka Kriegla|$$aCena Františka Kriegla (ocenění)|61124
12|Wolkrův Prostějov (5. : 1961)|$$aWolkrův Prostějov (festival)$$n(5. :$$d1961 :$$cProstějov, Česko)|61124
12|Vedecký seminár pri príležitosti životného jubilea prof. PhDr. Františka Miku, DrSc. (seminář) (2010 : Bratislava, Slovensko) OPRAVA UCL|$$aVedecký seminár pri príležitosti životného jubilea prof. PhDr. Františka Miku, DrSc. (seminář)$$d(2010 :$$cBratislava, Slovensko)|61124
12|Setkání mladých lingvistů (9. : 2008 : Olomouc, Česko) OPRAVA UCL|$$aInterkulturní komunikace a lingvistika$$d(2008 :$$cOlomouc, Česko)|61124
12|Průniky české a slovenské literatury po rozdělení federace v roce 1992 (2016 : Praha, Česko)|"$$aPrůniky české a slovenské literatury po rozdělení federace v roce 1992$$d(2016 :$$cPraha, Česko)"|61124
12|Povídka roku 2008 (literární soutěž) OPRAVA UCL|$$aPovídka roku 2008 (literární soutěž)|61124
12|Mezinárodní setkání spisovatelů a pracovníků dětské literatury (konference) (1964 : Praha, Česko) OPRAVA UCL|$$aMezinárodní setkání spisovatelů a pracovníků literatury pro mládež$$d(1964 :$$cPraha, Česko)$$7kn20051124049|61127
12|Křišťálová koule (anketa) OPRAVA UCL|$$aKřišťálová koule (anketa)|61124
12|Josef Čapek 1887-1945 (sympozium) (1995 : Hronov, Česko)|$$aSympozium o životě a díle Josefa Čapka$$d(1995 :$$cHronov, Česko)$$7ko2004250309|61127
12|Festival spisovatelů Praha (festival) (2008) OPRAVA UCL|$$aFestival spisovatelů Praha$$n(18. :$$d2008 :$$cPraha, Česko)$$7kn20090303002|61127
12|Festival spisovatelů Praha (festival) (2005) OPRAVA UCL|$$aFestival spisovatelů Praha$$n(15. :$$d2005 :$$cPraha, Česko)$$7kn20050523054|61127
12|Cena Miloslava Švandrlíka|$$aCena Miloslava Švandrlíka (ocenění)|61124
12|Cena Jiřího Levého|$$aPřekladatelská soutěž Jiřího Levého$$7av2016918311|61127
11|Seminář o současné poezii (1979 : Dobříš, Česko) OPRAVA UCL|$$aSeminář o současné poezii$$d(1979 :$$cDobříš, Česko)|61124
11|Prix Bohemia (festival) (1976 : Mladá Boleslav, Česko) OPRAVA UCL|$$aPrix Bohemia (festival)$$n(1. :$$d1976 :$$cMladá Boleslav, Česko)|61124
11|Mezinárodní sjezd slavistů (sjezd) (5. : 1963 : Sofie, Bulharsko) OPRAVA UCL|$$aMezinárodní sjezd slavistů$$n(5. :$$d1963 :$$cSofie, Bulharsko)$$7mzk2009483065|61127
11|Mezinárodní komeniologická konference (konference) (1970 : Praha, Česko) OPRAVA UCL|$$aMezinárodní komeniologická konference (konference)$$d(1970 :$$cPraha, Česko)|61124
11|Měsíc autorského čtení (festival) (2011 : Brno, Česko) OPRAVA UCL|$$aMěsíc autorského čtení (festival)$$n(12. :$$d2011 :$$cBrno, Česko)|61124
11|Měsíc autorského čtení (Brno, Česko) OPRAVA UCL|$$aMěsíc autorského čtení (festival)$$7ko2015880040|61127
11|Měsíc autorského čtení (15. : 2014 : Brno, Česko)|$$aMěsíc autorského čtení (festival)$$n(15. :$$d2014 :$$cBrno, Česko)|61124
11|Magnesia Litera (literární cena) (2004) OPRAVA UCL|$$aMagnesia Litera (akce)$$d(2004 :$$cPraha, Česko)$$7ko2004239125|61127
11|Máchova růže|$$aCena Karla Hynka Máchy (ocenění)|61124
11|Literární cena Pegasus|$$aLiterární cena Pegasus (ocenění)|61124
11|Kongres světové literárněvědné bohemistiky (2. : 2000 : Praha, Česko)|$$aČeská literatura na konci tisíciletí$$d(2000 :$$cPraha, Česko)$$7kn20020321391|61127
